"","number","artist","title","genre","year","month"
"605","89776757","지코 (ZICO)","아무노래","랩/힙합",2020,4
"606","89952547","ITZY (있지)","WANNABE","댄스",2020,4
"607","89830405","하현우 (국카스텐)","돌덩이","드라마",2020,4
"608","89671631","창모 (CHANGMO)","METEOR","랩/힙합",2020,4
"609","90109509","Apink (에이핑크)","덤더럼 (Dumhdurum)","댄스",2020,4
"610","90001474","조이 (JOY)","좋은 사람 있으면 소개시켜줘","드라마",2020,4
"611","89943155","오반 (OVAN)","어떻게 지내 (Prod. by VAN.C)","인디",2020,4
"612","89613039","아이유 (IU)","Blueming","락",2020,4
"613","90106208","MC몽 & 김재환","봄 같던 그녀가 춥대 (Feat. 페노메코)","랩/힙합",2020,4
"614","89858874","김필","그때 그 아인","드라마",2020,4
"615","90079759","(여자)아이들","Oh my god","댄스",2020,4
"616","89859975","아이유 (IU)","마음을 드려요","드라마",2020,4
"617","89558702","노을","늦은 밤 너의 집 앞 골목길에서","발라드",2020,4
"618","89520901","Dua Lipa","Don't Start Now","팝",2020,4
"619","89883242","방탄소년단","ON","랩/힙합",2020,4
"620","89973839","노을","문득","발라드",2020,4
"621","90067638","권진아","뭔가 잘못됐어","발라드",2020,4
"622","89744994","Red Velvet (레드벨벳)","Psycho","댄스",2020,4
"623","87928158","Anne-Marie","2002","팝",2020,4
"624","89671935","진민호","반만","발라드",2020,4
"625","89598605","마마무(Mamamoo)","HIP","댄스",2020,4
"626","89058209","마크툽 (Maktub)","오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)","인디",2020,4
"627","89382909","AKMU (악동뮤지션)","어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","발라드",2020,4
"628","89374289","Maroon 5","Memories","팝",2020,4
"629","89863137","IZ*ONE (아이즈원)","FIESTA","댄스",2020,4
"630","88773173","방탄소년단","작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)","랩/힙합",2020,4
"631","90138738","폴킴","우리 만남이","R&B/소울",2020,4
"632","90036519","WINNER","뜸","랩/힙합",2020,4
"633","89290354","Tones And I","Dance Monkey","락",2020,4
"634","87840106","폴킴","모든 날, 모든 순간 (Every day, Every Moment)","드라마",2020,4
"635","89296790","폴킴","안녕","드라마",2020,4
"636","90122214","장덕철","그대만이","발라드",2020,4
"637","89530447","아이유 (IU)","Love poem","발라드",2020,4
"638","90101239","WINNER","Remember","발라드",2020,4
"639","89492238","Conan Gray","Maniac","팝",2020,4
"640","90077755","임영웅","이제 나만 믿어요","트로트",2020,4
"641","88727092","Billie Eilish","bad guy","락",2020,4
"642","89623205","신예영","우리 왜 헤어져야 해","발라드",2020,4
"643","89702572","백예린 (Yerin Baek)","Square (2017)","전체",2020,4
"644","88707240","장범준","노래방에서","락",2020,4
"645","89773697","백예린 (Yerin Baek)","다시 난, 여기","드라마",2020,4
"646","88729142","HYNN (박혜원)","시든 꽃에 물을 주듯","발라드",2020,4
"647","89380047","임재현","조금 취했어 (Prod. by 2soo)","인디",2020,4
"648","89353654","전상근","사랑이란 멜로는 없어","발라드",2020,4
"649","88281290","Lauv","Paris In The Rain","팝",2020,4
"650","88860334","Ruel","Painkiller","팝",2020,4
"651","89897444","개코","바빠서 (Feat. 헤이즈)","R&B/소울",2020,4
"652","89855703","Sam Smith","To Die For","팝",2020,4
"653","89831917","V.O.S","잘 지내고 있는지 궁금해","발라드",2020,4
"654","90098776","어반자카파","그대 고운 내사랑","드라마",2020,4
"655","88686378","잔나비","주저하는 연인들을 위해","인디",2020,4
"656","89979388","영탁","찐이야","트로트",2020,4
"657","88261335","임재현","사랑에 연습이 있었다면 (Prod. by 2soo)","발라드",2020,4
"658","88987356","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼","발라드",2020,4
"659","89339699","V.O.S","다시 만날까 봐","발라드",2020,4
"660","88336380","폴킴","너를 만나","발라드",2020,4
"661","89831743","Anne-Marie","Birthday","팝",2020,4
"662","88323996","Jeremy Zucker","Comethru","팝",2020,4
"663","89119858","황인욱","포장마차","발라드",2020,4
"664","89126578","Camila Cabello & Shawn Mendes","Senorita","팝",2020,4
"665","90069478","규현 (KYUHYUN)","화려하지 않은 고백","드라마",2020,4
"666","49369764","씨야 (SeeYa)","사랑의 인사","발라드",2020,4
"667","89275179","거미 (Gummy)","기억해줘요 내 모든 날과 그때를","드라마",2020,4
"668","88709300","태연 (TAEYEON)","사계 (Four Seasons)","발라드",2020,4
"669","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2020,4
"670","88915147","송하예","니 소식","발라드",2020,4
"671","89787548","김재환","어떤 날엔","드라마",2020,4
"672","89831932","Crush","둘만의 세상으로 가","드라마",2020,4
"673","90058640","HYNN (박혜원)","아무렇지 않게, 안녕","발라드",2020,4
"674","88703035","Alan Walker & Sabrina Carpenter & Farruko","On My Way","일렉트로니카",2020,4
"675","89682091","염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉","아마두 (Feat. 우원재 & 김효은 & 넉살 & Huckleberry P)","랩/힙합",2020,4
"676","89678583","다비치","나의 오랜 연인에게","발라드",2020,4
"677","89883244","방탄소년단","00:00 (Zero O'Clock)","랩/힙합",2020,4
"678","89784146","권진아","Lonely Night","드라마",2020,4
"679","88732246","볼빨간사춘기","나만, 봄","인디",2020,4
"680","89754198","마크툽 (Maktub)","마음이 말하는 행복 (Happiness) (Feat.이라온)","인디",2020,4
"681","89786517","방탄소년단","Black Swan","랩/힙합",2020,4
"682","89421300","장덕철","있어줘요","인디",2020,4
"683","90036683","임한별","안녕, 오늘의 그대에게","발라드",2020,4
"684","90155964","오마이걸 (OH MY GIRL)","살짝 설렜어 (Nonstop)","댄스",2020,4
"685","81302362","버스커 버스커 (Busker Busker)","벚꽃 엔딩","락",2020,4
"686","89435292","송하예","새 사랑","발라드",2020,4
"687","89671630","창모 (CHANGMO)","빌었어","랩/힙합",2020,4
"688","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2020,4
"689","89808658","영탁","막걸리 한잔","트로트",2020,4
"690","89357134","볼빨간사춘기","워커홀릭","인디",2020,4
"691","89995972","박경","새로고침 (Feat. 강민경 of 다비치)","랩/힙합",2020,4
"692","89238855","태연 (TAEYEON)","그대라는 시","드라마",2020,4
"693","89608451","Arizona Zervas","ROXANNE","랩/힙합",2020,4
"694","88947057","다비치","너에게 못했던 내 마지막 말은","발라드",2020,4
"695","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2020,4
"696","87034188","아이유 (IU)","밤편지","발라드",2020,4
"697","89883246","방탄소년단","친구","랩/힙합",2020,4
"698","89741945","백지영","다시는 사랑하지 않고, 이별에 아파하기 싫어","발라드",2020,4
"699","90129596","펭수 & 타이거JK & 비지 (Bizzy) & 비비 (BIBI)","펭수로 하겠습니다","랩/힙합",2020,4
"700","89095473","장혜진 & 윤민수(바이브)","술이 문제야","발라드",2020,4
"701","89762487","윤하 (YOUNHA)","먹구름","락",2020,4
"702","89916412","청하","솔직히 지친다","발라드",2020,4
"703","90139952","청하","Stay Tonight","댄스",2020,4
"704","86868163","Ed Sheeran","Shape Of You","팝",2020,4
"705","88510821","엠씨더맥스 (M.C the MAX)","넘쳐흘러","발라드",2020,4
"706","90141312","벤","나쁜 놈","발라드",2020,4
"707","87998685","볼빨간사춘기","여행","인디",2020,4
"708","88511064","엔플라잉 (N.Flying)","옥탑방 (Rooftop)","락",2020,4
"709","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2020,4
"710","89671315","김나영 & 양다일","헤어진 우리가 지켜야 할 것들","발라드",2020,4
"711","89493648","MC몽","인기 (Feat. 송가인 & 챈슬러)","랩/힙합",2020,4
"712","86380457","폴킴","비","R&B/소울",2020,4
"713","89973492","V","Sweet Night","드라마",2020,4
"714","86925465","Imagine Dragons","Believer","락",2020,4
"715","89796888","KCM","버릇처럼 셋을 센다","발라드",2020,4
"716","89764960","백현 (BAEKHYUN)","너를 사랑하고 있어","드라마",2020,4
"717","89817543","김재환","안녕","발라드",2020,4
"718","86941521","방탄소년단","봄날","댄스",2020,4
"719","85433670","Troye Sivan","YOUTH","팝",2020,4
"720","88607738","ITZY (있지)","달라달라","댄스",2020,4
"721","89894708","임영웅","어느 60대 노부부이야기","트로트",2020,4
"722","89883239","방탄소년단","Filter","랩/힙합",2020,4
"723","89497741","태연 (TAEYEON)","불티 (Spark)","댄스",2020,4
"724","88510820","엠씨더맥스 (M.C the MAX)","사계 (하루살이)","발라드",2020,4
"725","89769037","이예준","미친 소리","인디",2020,4
"726","88313841","영탁","니가 왜 거기서 나와 (Narr. 고은아)","트로트",2020,4
"727","88559277","Ariana Grande","7 rings","팝",2020,4
"728","90144280","솔라 (마마무)","뱉어 (Spit it out)","댄스",2020,4
"729","89883247","방탄소년단","Moon","랩/힙합",2020,4
"730","89349559","케이시 (Kassy)","가을밤 떠난 너","발라드",2020,4
"731","89787351","임영웅","바램","트로트",2020,4
"732","89378658","TWICE (트와이스)","Feel Special","댄스",2020,4
"733","88286541","아이유 (IU)","삐삐","R&B/소울",2020,4
"734","90115428","곽진언","시청 앞 지하철 역에서","드라마",2020,4
"735","89764850","pH-1","Nerdy Love (Feat. 백예린)","랩/힙합",2020,4
"736","89612642","아이유 (IU)","시간의 바깥","발라드",2020,4
"737","85803478","Alan Walker","Faded","일렉트로니카",2020,4
"738","88344888","etham","12 : 45 (Stripped)","팝",2020,4
"739","89238786","10CM","나의 어깨에 기대어요","드라마",2020,4
"740","89059621","김나영","솔직하게 말해서 나","발라드",2020,4
"741","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2020,4
"742","88352905","Ariana Grande","thank u, next","팝",2020,4
"743","89787354","이찬원","진또배기","트로트",2020,4
"744","86100727","에이치코드 (H:CODE)","꿈속에 너 (Feat. 전상근)","발라드",2020,4
"745","88824340","TWICE (트와이스)","FANCY","댄스",2020,4
"746","89059750","창모 & Hash Swan & ASH ISLAND & 김효은","19금										BAND","랩/힙합",2020,4
"747","89322907","닐로 (Nilo)","벗","발라드",2020,4
"748","80934785","씨야 (SeeYa)","미친 사랑의 노래","발라드",2020,4
"749","84861691","Charlie Puth","One Call Away","팝",2020,4
"750","87101034","Charlie Puth","Attention","팝",2020,4
"751","89414953","폴킴","허전해","R&B/소울",2020,4
"752","88674285","홍진영","오늘 밤에","트로트",2020,4
"753","89528874","황인욱","이별주","발라드",2020,4
"754","87752744","Marshmello & Anne-Marie","FRIENDS","팝",2020,4
"755","89402748","New Hope Club & Danna Paola","Know Me Too Well","팝",2020,4
"756","89883240","방탄소년단","시차","랩/힙합",2020,4
"757","88316432","케이윌 (K.Will)","내 생에 아름다운","드라마",2020,4
"758","87271938","멜로망스 (MeloMance)","선물","인디",2020,4
"759","89346569","휘인 (Whee In)","헤어지자 (Prod. by 정키 (Jung Key))","발라드",2020,4
"760","88504833","청하","벌써 12시","댄스",2020,4
"761","89572801","바이브","이 번호로 전화해줘","발라드",2020,4
"762","89586709","HYNN (박혜원)","차가워진 이 바람엔 우리가 써있어 (Bad Love)","발라드",2020,4
"763","82689882","Sia","Chandelier","일렉트로니카",2020,4
"764","90145211","지코 (ZICO) & 강다니엘","Refresh","댄스",2020,4
"765","89602794","Idina Menzel & AURORA","Into the Unknown","애니메이션/게임",2020,4
"766","90063064","홍진영","사랑은 꽃잎처럼","트로트",2020,4
"767","89789749","이승철","내가 많이 사랑해요","전체",2020,4
"768","89784372","솔라 (마마무) & 케이시 (Kassy)","이 노랜 꽤 오래된 거야 (A song from the past)","발라드",2020,4
"769","88965638","Naomi Scott","Speechless (Full)","해외영화",2020,4
"770","89148225","벤","헤어져줘서 고마워","발라드",2020,4
"771","89903962","창모 (CHANGMO) & ASH ISLAND & 정기고","PAY DAY (Prod. by GRAY)","랩/힙합",2020,4
"772","88707238","장범준","당신과는 천천히","락",2020,4
"773","89883249","방탄소년단","We are Bulletproof : the Eternal","랩/힙합",2020,4
"774","87512697","닐로 (Nilo)","지나오다","발라드",2020,4
"775","89883245","방탄소년단","Inner Child","랩/힙합",2020,4
"776","89492482","(여자)아이들","LION","전체",2020,4
"777","86978532","The Chainsmokers & Coldplay","Something Just Like This","팝",2020,4
"778","89613037","아이유 (IU)","unlucky","발라드",2020,4
"779","89792322","폴킴 & 청하","Loveship","R&B/소울",2020,4
"780","90049865","수호 (SUHO)","사랑, 하자","락",2020,4
"781","89674570","V.O.S","잘 살고 있다","발라드",2020,4
"782","89258787","ITZY (있지)","ICY","댄스",2020,4
"783","89883243","방탄소년단","욱 (UGH!)","랩/힙합",2020,4
"784","88890308","박효신","Goodbye","발라드",2020,4
"785","82438437","HIGH4 & 아이유","봄 사랑 벚꽃 말고","발라드",2020,4
"786","89883241","방탄소년단","Louder than bombs","랩/힙합",2020,4
"787","90070604","코드 쿤스트 (CODE KUNST)","꽃 (flower) (Feat. 박재범 & 우원재 & 기리보이)","랩/힙합",2020,4
"788","87463712","볼빨간사춘기","나의 사춘기에게","인디",2020,4
"789","86468828","The Chainsmokers","Closer (Feat. Halsey)","팝",2020,4
"790","89737337","윤미래","Flower","드라마",2020,4
"791","85448749","Justin Bieber","Love Yourself","팝",2020,4
"792","89884884","NCT 127","영웅 (英雄; Kick It)","랩/힙합",2020,4
"793","89947882","임영웅","보라빛 엽서","트로트",2020,4
"794","89290483","벤","내 목소리 들리니","드라마",2020,4
"795","87360263","Camila Cabello","Havana (Feat. Young Thug)","팝",2020,4
"796","89688529","정승환","십이월 이십오일의 고백","발라드",2020,4
"797","89883237","방탄소년단","Interlude : Shadow","랩/힙합",2020,4
"798","86978777","Zedd & Alessia Cara","Stay","일렉트로니카",2020,4
"799","89725257","펀치 (Punch)","그때의 우리","발라드",2020,4
"800","88244288","임한별","이별하러 가는 길","발라드",2020,4
"801","90178428","아이유 (IU)","에잇 (Prod. & Feat. SUGA of BTS)","락",2020,5
"802","90021550","조정석","아로하","드라마",2020,5
"803","90155964","오마이걸 (OH MY GIRL)","살짝 설렜어 (Nonstop)","댄스",2020,5
"804","90182881","볼빨간사춘기","나비와 고양이 (Feat. 백현 (BAEKHYUN))","인디",2020,5
"805","90161044","휘인 (Whee In)","내 눈물 모아","드라마",2020,5
"806","90173969","태연 (TAEYEON)","Happy","R&B/소울",2020,5
"807","89815269","가호 (Gaho)","시작","드라마",2020,5
"808","90109509","Apink (에이핑크)","덤더럼 (Dumhdurum)","댄스",2020,5
"809","89320910","장범준","흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야","드라마",2020,5
"810","90001474","조이 (JOY)","좋은 사람 있으면 소개시켜줘","드라마",2020,5
"811","89520901","Dua Lipa","Don't Start Now","팝",2020,5
"812","90155965","오마이걸 (OH MY GIRL)","Dolphin","댄스",2020,5
"813","90031687","엠씨더맥스 (M.C the MAX)","처음처럼","발라드",2020,5
"814","89776757","지코 (ZICO)","아무노래","랩/힙합",2020,5
"815","89613039","아이유 (IU)","Blueming","락",2020,5
"816","90208247","볼빨간사춘기","품","인디",2020,5
"817","90139952","청하","Stay Tonight","댄스",2020,5
"818","89671631","창모 (CHANGMO)","METEOR","랩/힙합",2020,5
"819","90250302","전미도","사랑하게 될 줄 알았어","드라마",2020,5
"820","90138738","폴킴","우리 만남이","R&B/소울",2020,5
"821","89830405","하현우 (국카스텐)","돌덩이","드라마",2020,5
"822","89952547","ITZY (있지)","WANNABE","댄스",2020,5
"823","89943155","오반 (OVAN)","어떻게 지내 (Prod. by VAN.C)","인디",2020,5
"824","89374289","Maroon 5","Memories","팝",2020,5
"825","90194896","DAY6 (데이식스)","Zombie","락",2020,5
"826","89290354","Tones And I","Dance Monkey","락",2020,5
"827","87928158","Anne-Marie","2002","팝",2020,5
"828","89558702","노을","늦은 밤 너의 집 앞 골목길에서","발라드",2020,5
"829","90069478","규현 (KYUHYUN)","화려하지 않은 고백","드라마",2020,5
"830","90098776","어반자카파","그대 고운 내사랑","드라마",2020,5
"831","89859975","아이유 (IU)","마음을 드려요","드라마",2020,5
"832","89744994","Red Velvet (레드벨벳)","Psycho","댄스",2020,5
"833","89883242","방탄소년단","ON","랩/힙합",2020,5
"834","89058209","마크툽 (Maktub)","오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)","인디",2020,5
"835","90141312","벤","나쁜 놈","발라드",2020,5
"836","90106208","MC몽 & 김재환","봄 같던 그녀가 춥대 (Feat. 페노메코)","랩/힙합",2020,5
"837","89858874","김필","그때 그 아인","드라마",2020,5
"838","89492238","Conan Gray","Maniac","팝",2020,5
"839","89382909","AKMU (악동뮤지션)","어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","발라드",2020,5
"840","87840106","폴킴","모든 날, 모든 순간 (Every day, Every Moment)","드라마",2020,5
"841","88773173","방탄소년단","작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)","랩/힙합",2020,5
"842","89598605","마마무(Mamamoo)","HIP","댄스",2020,5
"843","90235529","Crush","자나깨나 (Feat. 조이 of Red Velvet)","R&B/소울",2020,5
"844","89671935","진민호","반만","발라드",2020,5
"845","89296790","폴킴","안녕","드라마",2020,5
"846","88727092","Billie Eilish","bad guy","락",2020,5
"847","89973839","노을","문득","발라드",2020,5
"848","89530447","아이유 (IU)","Love poem","발라드",2020,5
"849","90173917","길구봉구","은하수","발라드",2020,5
"850","88860334","Ruel","Painkiller","팝",2020,5
"851","90079759","(여자)아이들","Oh my god","댄스",2020,5
"852","89623205","신예영","우리 왜 헤어져야 해","발라드",2020,5
"853","90139598","에이프릴 (APRIL)","LALALILALA","댄스",2020,5
"854","88281290","Lauv","Paris In The Rain","팝",2020,5
"855","89863137","IZ*ONE (아이즈원)","FIESTA","댄스",2020,5
"856","90122214","장덕철","그대만이","발라드",2020,5
"857","89784146","권진아","Lonely Night","드라마",2020,5
"858","88729142","HYNN (박혜원)","시든 꽃에 물을 주듯","발라드",2020,5
"859","90077755","임영웅","이제 나만 믿어요","트로트",2020,5
"860","89979388","영탁","찐이야","트로트",2020,5
"861","89380047","임재현","조금 취했어 (Prod. by 2soo)","인디",2020,5
"862","88336380","폴킴","너를 만나","발라드",2020,5
"863","89855703","Sam Smith","To Die For","팝",2020,5
"864","89353654","전상근","사랑이란 멜로는 없어","발라드",2020,5
"865","89702572","백예린 (Yerin Baek)","Square (2017)","전체",2020,5
"866","88707240","장범준","노래방에서","락",2020,5
"867","88261335","임재현","사랑에 연습이 있었다면 (Prod. by 2soo)","발라드",2020,5
"868","88323996","Jeremy Zucker","Comethru","팝",2020,5
"869","88987356","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼","발라드",2020,5
"870","90115428","곽진언","시청 앞 지하철 역에서","드라마",2020,5
"871","89126578","Camila Cabello & Shawn Mendes","Senorita","팝",2020,5
"872","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2020,5
"873","88686378","잔나비","주저하는 연인들을 위해","인디",2020,5
"874","89119858","황인욱","포장마차","발라드",2020,5
"875","90150016","신예영","넌 내가 보고 싶지 않나 봐","발라드",2020,5
"876","89831743","Anne-Marie","Birthday","팝",2020,5
"877","90144280","솔라 (마마무)","뱉어 (Spit it out)","댄스",2020,5
"878","89339699","V.O.S","다시 만날까 봐","발라드",2020,5
"879","88703035","Alan Walker & Sabrina Carpenter & Farruko","On My Way","일렉트로니카",2020,5
"880","88709300","태연 (TAEYEON)","사계 (Four Seasons)","발라드",2020,5
"881","89773697","백예린 (Yerin Baek)","다시 난, 여기","드라마",2020,5
"882","90148904","마크툽 (Maktub)","너를 그린 우주 (Insomnia2020) (Feat. 이라온)","인디",2020,5
"883","89275179","거미 (Gummy)","기억해줘요 내 모든 날과 그때를","드라마",2020,5
"884","90253075","황인욱","취했나봐","발라드",2020,5
"885","88313841","영탁","니가 왜 거기서 나와 (Narr. 고은아)","트로트",2020,5
"886","88915147","송하예","니 소식","발라드",2020,5
"887","89831917","V.O.S","잘 지내고 있는지 궁금해","발라드",2020,5
"888","90210693","미도와 파라솔","밤이 깊었네 (Drama Ver.)","드라마",2020,5
"889","89808658","영탁","막걸리 한잔","트로트",2020,5
"890","86380457","폴킴","비","R&B/소울",2020,5
"891","87034188","아이유 (IU)","밤편지","발라드",2020,5
"892","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2020,5
"893","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2020,5
"894","90139593","제이레빗 (J Rabbit)","넌 언제나","드라마",2020,5
"895","89238855","태연 (TAEYEON)","그대라는 시","드라마",2020,5
"896","89357134","볼빨간사춘기","워커홀릭","인디",2020,5
"897","87998685","볼빨간사춘기","여행","인디",2020,5
"898","86868163","Ed Sheeran","Shape Of You","팝",2020,5
"899","89678583","다비치","나의 오랜 연인에게","발라드",2020,5
"900","90278892","미도와 파라솔","너에게 난, 나에게 넌","드라마",2020,5
"901","89421300","장덕철","있어줘요","인디",2020,5
"902","89608451","Arizona Zervas","ROXANNE","랩/힙합",2020,5
"903","89894708","임영웅","어느 60대 노부부이야기","트로트",2020,5
"904","89897444","개코","바빠서 (Feat. 헤이즈)","R&B/소울",2020,5
"905","88732246","볼빨간사춘기","나만, 봄","인디",2020,5
"906","89754198","마크툽 (Maktub)","마음이 말하는 행복 (Happiness) (Feat.이라온)","인디",2020,5
"907","88947057","다비치","너에게 못했던 내 마지막 말은","발라드",2020,5
"908","90194898","DAY6 (데이식스)","Love me or Leave me","락",2020,5
"909","89682091","염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉","아마두 (Feat. 우원재 & 김효은 & 넉살 & Huckleberry P)","랩/힙합",2020,5
"910","90058640","HYNN (박혜원)","아무렇지 않게, 안녕","발라드",2020,5
"911","90145211","지코 (ZICO) & 강다니엘","Refresh","댄스",2020,5
"912","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2020,5
"913","89787548","김재환","어떤 날엔","드라마",2020,5
"914","88344888","etham","12 : 45 (Stripped)","팝",2020,5
"915","89435292","송하예","새 사랑","발라드",2020,5
"916","90208248","볼빨간사춘기","빈칸을 채워주시오","인디",2020,5
"917","89671630","창모 (CHANGMO)","빌었어","랩/힙합",2020,5
"918","85433670","Troye Sivan","YOUTH","팝",2020,5
"919","88511064","엔플라잉 (N.Flying)","옥탑방 (Rooftop)","락",2020,5
"920","49369764","씨야 (SeeYa)","사랑의 인사","발라드",2020,5
"921","90139703","NCT DREAM","Ridin'","댄스",2020,5
"922","89786517","방탄소년단","Black Swan","랩/힙합",2020,5
"923","89787351","임영웅","바램","트로트",2020,5
"924","89883244","방탄소년단","00:00 (Zero O'Clock)","랩/힙합",2020,5
"925","88510821","엠씨더맥스 (M.C the MAX)","넘쳐흘러","발라드",2020,5
"926","86925465","Imagine Dragons","Believer","락",2020,5
"927","89831932","Crush","둘만의 세상으로 가","드라마",2020,5
"928","89095473","장혜진 & 윤민수(바이브)","술이 문제야","발라드",2020,5
"929","90191450","Ariana Grande & Justin Bieber","Stuck With U","팝",2020,5
"930","90036519","WINNER","뜸","랩/힙합",2020,5
"931","90259405","로이킴","살아가는 거야","발라드",2020,5
"932","88286541","아이유 (IU)","삐삐","R&B/소울",2020,5
"933","88607738","ITZY (있지)","달라달라","댄스",2020,5
"934","89741945","백지영","다시는 사랑하지 않고, 이별에 아파하기 싫어","발라드",2020,5
"935","85803478","Alan Walker","Faded","일렉트로니카",2020,5
"936","90176175","먼데이 키즈 (Monday Kiz) & 켄 (KEN)","견뎌야 하는 우리에게","발라드",2020,5
"937","90067638","권진아","뭔가 잘못됐어","발라드",2020,5
"938","89764960","백현 (BAEKHYUN)","너를 사랑하고 있어","드라마",2020,5
"939","88559277","Ariana Grande","7 rings","팝",2020,5
"940","88510820","엠씨더맥스 (M.C the MAX)","사계 (하루살이)","발라드",2020,5
"941","89493648","MC몽","인기 (Feat. 송가인 & 챈슬러)","랩/힙합",2020,5
"942","89883246","방탄소년단","친구","랩/힙합",2020,5
"943","88824340","TWICE (트와이스)","FANCY","댄스",2020,5
"944","89769037","이예준","미친 소리","인디",2020,5
"945","84861691","Charlie Puth","One Call Away","팝",2020,5
"946","86941521","방탄소년단","봄날","댄스",2020,5
"947","88674285","홍진영","오늘 밤에","트로트",2020,5
"948","89612642","아이유 (IU)","시간의 바깥","발라드",2020,5
"949","89671315","김나영 & 양다일","헤어진 우리가 지켜야 할 것들","발라드",2020,5
"950","88352905","Ariana Grande","thank u, next","팝",2020,5
"951","87752744","Marshmello & Anne-Marie","FRIENDS","팝",2020,5
"952","89762487","윤하 (YOUNHA)","먹구름","락",2020,5
"953","90101239","WINNER","Remember","발라드",2020,5
"954","87101034","Charlie Puth","Attention","팝",2020,5
"955","89378658","TWICE (트와이스)","Feel Special","댄스",2020,5
"956","90257120","백현 (BAEKHYUN)","Candy","R&B/소울",2020,5
"957","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2020,5
"958","89349559","케이시 (Kassy)","가을밤 떠난 너","발라드",2020,5
"959","89787354","이찬원","진또배기","트로트",2020,5
"960","89497741","태연 (TAEYEON)","불티 (Spark)","댄스",2020,5
"961","88504833","청하","벌써 12시","댄스",2020,5
"962","90036683","임한별","안녕, 오늘의 그대에게","발라드",2020,5
"963","89059621","김나영","솔직하게 말해서 나","발라드",2020,5
"964","89059750","창모 & Hash Swan & ASH ISLAND & 김효은","19금										BAND","랩/힙합",2020,5
"965","89238786","10CM","나의 어깨에 기대어요","드라마",2020,5
"966","89796888","KCM","버릇처럼 셋을 센다","발라드",2020,5
"967","90198070","뉴이스트","I'm in Trouble","댄스",2020,5
"968","87271938","멜로망스 (MeloMance)","선물","인디",2020,5
"969","86100727","에이치코드 (H:CODE)","꿈속에 너 (Feat. 전상근)","발라드",2020,5
"970","82689882","Sia","Chandelier","일렉트로니카",2020,5
"971","87667080","오마이걸 (OH MY GIRL)","비밀정원","댄스",2020,5
"972","89883247","방탄소년단","Moon","랩/힙합",2020,5
"973","89402748","New Hope Club & Danna Paola","Know Me Too Well","팝",2020,5
"974","90253771","창모 (CHANGMO)","COUNTIN MY GUAP","랩/힙합",2020,5
"975","89883239","방탄소년단","Filter","랩/힙합",2020,5
"976","90170340","둘째이모 김다비","주라주라","트로트",2020,5
"977","89817543","김재환","안녕","발라드",2020,5
"978","89414953","폴킴","허전해","R&B/소울",2020,5
"979","89346569","휘인 (Whee In)","헤어지자 (Prod. by 정키 (Jung Key))","발라드",2020,5
"980","89322907","닐로 (Nilo)","벗","발라드",2020,5
"981","89557803","Doja Cat","Say So","R&B/소울",2020,5
"982","90208250","볼빨간사춘기","민들레","인디",2020,5
"983","89278471","오마이걸 (OH MY GIRL)","BUNGEE (Fall in Love)","댄스",2020,5
"984","86978532","The Chainsmokers & Coldplay","Something Just Like This","팝",2020,5
"985","88909978","오마이걸 (OH MY GIRL)","다섯 번째 계절 (SSFWL)","댄스",2020,5
"986","90194895","DAY6 (데이식스)","해와 달처럼","락",2020,5
"987","88316432","케이윌 (K.Will)","내 생에 아름다운","드라마",2020,5
"988","89884884","NCT 127","영웅 (英雄; Kick It)","랩/힙합",2020,5
"989","89764850","pH-1","Nerdy Love (Feat. 백예린)","랩/힙합",2020,5
"990","89528874","황인욱","이별주","발라드",2020,5
"991","90186195","이소라","바람이 부네요","드라마",2020,5
"992","89883240","방탄소년단","시차","랩/힙합",2020,5
"993","89947882","임영웅","보라빛 엽서","트로트",2020,5
"994","88965638","Naomi Scott","Speechless (Full)","해외영화",2020,5
"995","89148225","벤","헤어져줘서 고마워","발라드",2020,5
"996","86468828","The Chainsmokers","Closer (Feat. Halsey)","팝",2020,5
"997","87512697","닐로 (Nilo)","지나오다","발라드",2020,5
